-9		2.18562e-11
-8		8.59926e-08
-7		5.57698e-05
-6		0.00615381
-5		0.121693
-4		0.461992
-3		0.354291
-2		0.0542494
-1		0.00155778
0		7.85933e-06
1		6.66259e-09
2		9.24286e-13
3		2.06541e-17
4		0
5		0
6		0
7		0
8		0
9		0
