-1.26 0
-1.25496 0
-1.25496 0
-1.24992 0
-1.24992 0
-1.24488 0
-1.24488 0.00466755
-1.23984 0.00466755
-1.23984 0
-1.2348 0
-1.2348 0
-1.22976 0
-1.22976 0
-1.22472 0
-1.22472 0
-1.21968 0
-1.21968 0
-1.21464 0
-1.21464 0
-1.2096 0
-1.2096 0.0047545
-1.20456 0.0047545
-1.20456 0
-1.19952 0
-1.19952 0
-1.19448 0
-1.19448 0
-1.18944 0
-1.18944 0
-1.1844 0
-1.1844 0
-1.17936 0
-1.17936 0
-1.17432 0
-1.17432 0
-1.16928 0
-1.16928 0.00485408
-1.16424 0.00485408
-1.16424 0
-1.1592 0
-1.1592 0
-1.15416 0
-1.15416 0
-1.14912 0
-1.14912 0.00490393
-1.14408 0.00490393
-1.14408 0
-1.13904 0
-1.13904 0
-1.134 0
-1.134 0
-1.12896 0
-1.12896 0
-1.12392 0
-1.12392 0
-1.11888 0
-1.11888 0.00497876
-1.11384 0.00497876
-1.11384 0
-1.1088 0
-1.1088 0
-1.10376 0
-1.10376 0
-1.09872 0
-1.09872 0
-1.09368 0
-1.09368 0
-1.08864 0
-1.08864 0
-1.0836 0
-1.0836 0
-1.07856 0
-1.07856 0
-1.07352 0
-1.07352 0
-1.06848 0
-1.06848 0.00510352
-1.06344 0.00510352
-1.06344 0
-1.0584 0
-1.0584 0.00512847
-1.05336 0.00512847
-1.05336 0
-1.04832 0
-1.04832 0
-1.04328 0
-1.04328 0
-1.03824 0
-1.03824 0
-1.0332 0
-1.0332 0
-1.02816 0
-1.02816 0
-1.02312 0
-1.02312 0
-1.01808 0
-1.01808 0.00522822
-1.01304 0.00522822
-1.01304 0.00524068
-1.008 0.00524068
-1.008 0.00525314
-1.00296 0.00525314
-1.00296 0
-0.99792 0
-0.99792 0
-0.99288 0
-0.99288 0.00529049
-0.98784 0.00529049
-0.98784 0
-0.9828 0
-0.9828 0
-0.97776 0
-0.97776 0.00532781
-0.97272 0.00532781
-0.97272 0
-0.96768 0
-0.96768 0
-0.96264 0
-0.96264 0
-0.9576 0
-0.9576 0
-0.95256 0
-0.95256 0
-0.94752 0
-0.94752 0
-0.94248 0
-0.94248 0
-0.93744 0
-0.93744 0.00542717
-0.9324 0.00542717
-0.9324 0
-0.92736 0
-0.92736 0
-0.92232 0
-0.92232 0
-0.91728 0
-0.91728 0
-0.91224 0
-0.91224 0
-0.9072 0
-0.9072 0
-0.90216 0
-0.90216 0
-0.89712 0
-0.89712 0
-0.89208 0
-0.89208 0.00553857
-0.88704 0.00553857
-0.88704 0
-0.882 0
-0.882 0
-0.87696 0
-0.87696 0
-0.87192 0
-0.87192 0
-0.86688 0
-0.86688 0
-0.86184 0
-0.86184 0
-0.8568 0
-0.8568 0.00562484
-0.85176 0.00562484
-0.85176 0
-0.84672 0
-0.84672 0
-0.84168 0
-0.84168 0
-0.83664 0
-0.83664 0.00567398
-0.8316 0.00567398
-0.8316 0
-0.82656 0
-0.82656 0
-0.82152 0
-0.82152 0
-0.81648 0
-0.81648 0.00572298
-0.81144 0.00572298
-0.81144 0
-0.8064 0
-0.8064 0.00574742
-0.80136 0.00574742
-0.80136 0
-0.79632 0
-0.79632 0
-0.79128 0
-0.79128 0
-0.78624 0
-0.78624 0
-0.7812 0
-0.7812 0
-0.77616 0
-0.77616 0
-0.77112 0
-0.77112 0.00583268
-0.76608 0.00583268
-0.76608 0.00584481
-0.76104 0.00584481
-0.76104 0
-0.756 0
-0.756 0.00586906
-0.75096 0.00586906
-0.75096 0
-0.74592 0
-0.74592 0.00589325
-0.74088 0.00589325
-0.74088 0
-0.73584 0
-0.73584 0
-0.7308 0
-0.7308 0
-0.72576 0
-0.72576 0
-0.72072 0
-0.72072 0
-0.71568 0
-0.71568 0
-0.71064 0
-0.71064 0
-0.7056 0
-0.7056 0
-0.70056 0
-0.70056 0
-0.69552 0
-0.69552 0
-0.69048 0
-0.69048 0
-0.68544 0
-0.68544 0.0060374
-0.6804 0.0060374
-0.6804 0.00604933
-0.67536 0.00604933
-0.67536 0.00606125
-0.67032 0.00606125
-0.67032 0
-0.66528 0
-0.66528 0.00608503
-0.66024 0.00608503
-0.66024 0
-0.6552 0
-0.6552 0
-0.65016 0
-0.65016 0
-0.64512 0
-0.64512 0.00613242
-0.64008 0.00613242
-0.64008 0
-0.63504 0
-0.63504 0
-0.63 0
-0.63 0.00616781
-0.62496 0.00616781
-0.62496 0.00617957
-0.61992 0.00617957
-0.61992 0.00619132
-0.61488 0.00619132
-0.61488 0.00620306
-0.60984 0.00620306
-0.60984 0
-0.6048 0
-0.6048 0
-0.59976 0
-0.59976 0.00623815
-0.59472 0.00623815
-0.59472 0
-0.58968 0
-0.58968 0
-0.58464 0
-0.58464 0.0062731
-0.5796 0.0062731
-0.5796 0
-0.57456 0
-0.57456 0.00629631
-0.56952 0.00629631
-0.56952 0
-0.56448 0
-0.56448 0
-0.55944 0
-0.55944 0
-0.5544 0
-0.5544 0
-0.54936 0
-0.54936 0
-0.54432 0
-0.54432 0
-0.53928 0
-0.53928 0
-0.53424 0
-0.53424 0.00638843
-0.5292 0.00638843
-0.5292 0.00639986
-0.52416 0.00639986
-0.52416 0
-0.51912 0
-0.51912 0
-0.51408 0
-0.51408 0
-0.50904 0
-0.50904 0
-0.504 0
-0.504 0.00645673
-0.49896 0.00645673
-0.49896 0
-0.49392 0
-0.49392 0.00647933
-0.48888 0.00647933
-0.48888 0
-0.48384 0
-0.48384 0
-0.4788 0
-0.4788 0
-0.47376 0
-0.47376 0
-0.46872 0
-0.46872 0
-0.46368 0
-0.46368 0
-0.45864 0
-0.45864 0
-0.4536 0
-0.4536 0
-0.44856 0
-0.44856 0
-0.44352 0
-0.44352 0
-0.43848 0
-0.43848 0
-0.43344 0
-0.43344 0
-0.4284 0
-0.4284 0
-0.42336 0
-0.42336 0
-0.41832 0
-0.41832 0
-0.41328 0
-0.41328 0.00665707
-0.40824 0.00665707
-0.40824 0
-0.4032 0
-0.4032 0
-0.39816 0
-0.39816 0
-0.39312 0
-0.39312 0
-0.38808 0
-0.38808 0
-0.38304 0
-0.38304 0
-0.378 0
-0.378 0
-0.37296 0
-0.37296 0
-0.36792 0
-0.36792 0
-0.36288 0
-0.36288 0
-0.35784 0
-0.35784 0
-0.3528 0
-0.3528 0
-0.34776 0
-0.34776 0
-0.34272 0
-0.34272 0
-0.33768 0
-0.33768 0.00681827
-0.33264 0.00681827
-0.33264 0
-0.3276 0
-0.3276 0
-0.32256 0
-0.32256 0
-0.31752 0
-0.31752 0
-0.31248 0
-0.31248 0
-0.30744 0
-0.30744 0
-0.3024 0
-0.3024 0
-0.29736 0
-0.29736 0
-0.29232 0
-0.29232 0.00691221
-0.28728 0.00691221
-0.28728 0
-0.28224 0
-0.28224 0
-0.2772 0
-0.2772 0
-0.27216 0
-0.27216 0
-0.26712 0
-0.26712 0.00696344
-0.26208 0.00696344
-0.26208 0
-0.25704 0
-0.25704 0
-0.252 0
-0.252 0.00699383
-0.24696 0.00699383
-0.24696 0
-0.24192 0
-0.24192 0
-0.23688 0
-0.23688 0.00702397
-0.23184 0.00702397
-0.23184 0.00703396
-0.2268 0.00703396
-0.2268 0
-0.22176 0
-0.22176 0
-0.21672 0
-0.21672 0.00706374
-0.21168 0.00706374
-0.21168 0
-0.20664 0
-0.20664 0
-0.2016 0
-0.2016 0.00709324
-0.19656 0.00709324
-0.19656 0.00710302
-0.19152 0.00710302
-0.19152 0.00711276
-0.18648 0.00711276
-0.18648 0.00712248
-0.18144 0.00712248
-0.18144 0.00713216
-0.1764 0.00713216
-0.1764 0
-0.17136 0
-0.17136 0
-0.16632 0
-0.16632 0.00716102
-0.16128 0.00716102
-0.16128 0.00717057
-0.15624 0.00717057
-0.15624 0
-0.1512 0
-0.1512 0
-0.14616 0
-0.14616 0
-0.14112 0
-0.14112 0.00720847
-0.13608 0.00720847
-0.13608 0
-0.13104 0
-0.13104 0
-0.126 0
-0.126 0
-0.12096 0
-0.12096 0
-0.11592 0
-0.11592 0
-0.11088 0
-0.11088 0.00726434
-0.10584 0.00726434
-0.10584 0
-0.1008 0
-0.1008 0
-0.09576 0
-0.09576 0
-0.09072 0
-0.09072 0.00730092
-0.08568 0.00730092
-0.08568 0.00730997
-0.08064 0.00730997
-0.08064 0
-0.0756 0
-0.0756 0
-0.07056 0
-0.07056 0
-0.06552 0
-0.06552 0.00734586
-0.06048 0.00734586
-0.06048 0
-0.05544 0
-0.05544 0
-0.0504 0
-0.0504 0.00737241
-0.04536 0.00737241
-0.04536 0
-0.04032 0
-0.04032 0.00738994
-0.03528 0.00738994
-0.03528 0
-0.03024 0
-0.03024 0.00740732
-0.0252 0.00740732
-0.0252 0.00741595
-0.02016 0.00741595
-0.02016 0
-0.01512 0
-0.01512 0
-0.01008 0
-0.01008 0
-0.00504 0
-0.00504 0.00745013
0 0.00745013
0 0.00745859
0.00504 0.00745859
0.00504 0
0.01008 0
0.01008 0
0.01512 0
0.01512 0
0.02016 0
0.02016 0
0.0252 0
0.0252 0
0.03024 0
0.03024 0
0.03528 0
0.03528 0.00751671
0.04032 0.00751671
0.04032 0
0.04536 0
0.04536 0
0.0504 0
0.0504 0.00754106
0.05544 0.00754106
0.05544 0
0.06048 0
0.06048 0
0.06552 0
0.06552 0
0.07056 0
0.07056 0
0.0756 0
0.0756 0.00758087
0.08064 0.00758087
0.08064 0.00758871
0.08568 0.00758871
0.08568 0.00759652
0.09072 0.00759652
0.09072 0
0.09576 0
0.09576 0
0.1008 0
0.1008 0
0.10584 0
0.10584 0
0.11088 0
0.11088 0.00763495
0.11592 0.00763495
0.11592 0
0.12096 0
0.12096 0
0.126 0
0.126 0
0.13104 0
0.13104 0.00766498
0.13608 0.00766498
0.13608 0
0.14112 0
0.14112 0.00767975
0.14616 0.00767975
0.14616 0
0.1512 0
0.1512 0.00769435
0.15624 0.00769435
0.15624 0
0.16128 0
0.16128 0.00770879
0.16632 0.00770879
0.16632 0.00771595
0.17136 0.00771595
0.17136 0.00772307
0.1764 0.00772307
0.1764 0.00773015
0.18144 0.00773015
0.18144 0
0.18648 0
0.18648 0
0.19152 0
0.19152 0
0.19656 0
0.19656 0
0.2016 0
0.2016 0
0.20664 0
0.20664 0
0.21168 0
0.21168 0
0.21672 0
0.21672 0
0.22176 0
0.22176 0
0.2268 0
0.2268 0.00779859
0.23184 0.00779859
0.23184 0.0078052
0.23688 0.0078052
0.23688 0
0.24192 0
0.24192 0.00781829
0.24696 0.00781829
0.24696 0
0.252 0
0.252 0
0.25704 0
0.25704 0
0.26208 0
0.26208 0
0.26712 0
0.26712 0
0.27216 0
0.27216 0
0.2772 0
0.2772 0
0.28224 0
0.28224 0.00786892
0.28728 0.00786892
0.28728 0.00787505
0.29232 0.00787505
0.29232 0
0.29736 0
0.29736 0
0.3024 0
0.3024 0
0.30744 0
0.30744 0
0.31248 0
0.31248 0.00790503
0.31752 0.00790503
0.31752 0
0.32256 0
0.32256 0.00791671
0.3276 0.00791671
0.3276 0.00792249
0.33264 0.00792249
0.33264 0
0.33768 0
0.33768 0
0.34272 0
0.34272 0
0.34776 0
0.34776 0
0.3528 0
0.3528 0
0.35784 0
0.35784 0
0.36288 0
0.36288 0
0.36792 0
0.36792 0.00796704
0.37296 0.00796704
0.37296 0
0.378 0
0.378 0
0.38304 0
0.38304 0
0.38808 0
0.38808 0
0.39312 0
0.39312 0
0.39816 0
0.39816 0.00799852
0.4032 0.00799852
0.4032 0
0.40824 0
0.40824 0
0.41328 0
0.41328 0.00801364
0.41832 0.00801364
0.41832 0
0.42336 0
0.42336 0
0.4284 0
0.4284 0
0.43344 0
0.43344 0.00803314
0.43848 0.00803314
0.43848 0
0.44352 0
0.44352 0
0.44856 0
0.44856 0
0.4536 0
0.4536 0.00805189
0.45864 0.00805189
0.45864 0
0.46368 0
0.46368 0.00806098
0.46872 0.00806098
0.46872 0
0.47376 0
0.47376 0
0.4788 0
0.4788 0
0.48384 0
0.48384 0
0.48888 0
0.48888 0
0.49392 0
0.49392 0.0080871
0.49896 0.0080871
0.49896 0.00809129
0.504 0.00809129
0.504 0
0.50904 0
0.50904 0
0.51408 0
0.51408 0.00810356
0.51912 0.00810356
0.51912 0.00810755
0.52416 0.00810755
0.52416 0.0081115
0.5292 0.0081115
0.5292 0
0.53424 0
0.53424 0
0.53928 0
0.53928 0
0.54432 0
0.54432 0.0081268
0.54936 0.0081268
0.54936 0
0.5544 0
0.5544 0
0.55944 0
0.55944 0.00813776
0.56448 0.00813776
0.56448 0
0.56952 0
0.56952 0
0.57456 0
0.57456 0
0.5796 0
0.5796 0
0.58464 0
0.58464 0
0.58968 0
0.58968 0
0.59472 0
0.59472 0
0.59976 0
0.59976 0.00816483
0.6048 0.00816483
0.6048 0.00816799
0.60984 0.00816799
0.60984 0.0081711
0.61488 0.0081711
0.61488 0
0.61992 0
0.61992 0
0.62496 0
0.62496 0.00818015
0.63 0.00818015
0.63 0
0.63504 0
0.63504 0
0.64008 0
0.64008 0.00818874
0.64512 0.00818874
0.64512 0.00819151
0.65016 0.00819151
0.65016 0
0.6552 0
0.6552 0
0.66024 0
0.66024 0
0.66528 0
0.66528 0
0.67032 0
0.67032 0
0.67536 0
0.67536 0
0.6804 0
0.6804 0
0.68544 0
0.68544 0
0.69048 0
0.69048 0
0.69552 0
0.69552 0
0.70056 0
0.70056 0.00821863
0.7056 0.00821863
0.7056 0
0.71064 0
0.71064 0
0.71568 0
0.71568 0.00822498
0.72072 0.00822498
0.72072 0.00822699
0.72576 0.00822699
0.72576 0
0.7308 0
0.7308 0
0.73584 0
0.73584 0
0.74088 0
0.74088 0
0.74592 0
0.74592 0.00823631
0.75096 0.00823631
0.75096 0
0.756 0
0.756 0.00823968
0.76104 0.00823968
0.76104 0
0.76608 0
0.76608 0
0.77112 0
0.77112 0
0.77616 0
0.77616 0.00824582
0.7812 0.00824582
0.7812 0
0.78624 0
0.78624 0
0.79128 0
0.79128 0
0.79632 0
0.79632 0
0.80136 0
0.80136 0
0.8064 0
0.8064 0.0082535
0.81144 0.0082535
0.81144 0
0.81648 0
0.81648 0
0.82152 0
0.82152 0
0.82656 0
0.82656 0.00825761
0.8316 0.00825761
0.8316 0
0.83664 0
0.83664 0
0.84168 0
0.84168 0
0.84672 0
0.84672 0
0.85176 0
0.85176 0
0.8568 0
0.8568 0
0.86184 0
0.86184 0
0.86688 0
0.86688 0
0.87192 0
0.87192 0
0.87696 0
0.87696 0.00826433
0.882 0.00826433
0.882 0
0.88704 0
0.88704 0
0.89208 0
0.89208 0
0.89712 0
0.89712 0
0.90216 0
0.90216 0
0.9072 0
0.9072 0.00826592
0.91224 0.00826592
0.91224 0
0.91728 0
0.91728 0
0.92232 0
0.92232 0.00826603
0.92736 0.00826603
0.92736 0
0.9324 0
0.9324 0
0.93744 0
